"Time","Base base point T Monitor: Base base point T Monitor (K)","Base/fluid contact point T Monitor: Base/fluid contact point T Monitor (K)","Lid top point T Monitor: Lid top point T Monitor (K)","Lid/fluid contact point T Monitor: Lid/fluid contact point T Monitor (K)"
1.4845999999999475,973.9731439185738,973.9733442725061,973.3223407150764,973.3233286272336
1.4907999999999468,973.9714108128937,973.9716071420311,973.3229405154767,973.3239289023588
1.4971999999999461,973.9694289160603,973.9696279219905,973.3236285263865,973.3246138137854
1.5035999999999454,973.9677140142094,973.9679026600469,973.3242284452033,973.3252173081588
1.5099999999999447,973.9660338607412,973.9662185252206,973.3248176589743,973.3258069339685
1.516399999999944,973.9640956553059,973.9642778766173,973.3255001786982,973.3264888709897
1.5225999999999433,973.9624493350901,973.9626265457564,973.3260826614547,973.327072198157
1.5289999999999426,973.9608198800622,973.9609932050002,973.3266613091799,973.3276511694136
1.535399999999942,973.958939905945,973.9591108339232,973.3273315297231,973.3283207248066
1.5417999999999412,973.9573427347353,973.9575085049274,973.3279035142775,973.3288935949305
1.5479999999999405,973.9557619247732,973.9559241775138,973.3284715923345,973.3294617745973
1.5543999999999398,973.9539377171202,973.9540976198099,973.3291295730639,973.330119011427
1.5607999999999391,973.9523877170515,973.9525425941131,973.3296910671062,973.3306812961495
1.5671999999999384,973.9506156287922,973.9507728103413,973.3303343206401,973.3313213288119
1.5735999999999377,973.9490815221335,973.9492293571848,973.3308950331842,973.331885089081
1.579799999999937,973.9475778178016,973.9477220619773,973.3314455841512,973.3324357154786
1.5861999999999363,973.9458571729971,973.9460036360286,973.3320768616048,973.3330637467344
1.5925999999999356,973.9443674081921,973.9445047783252,973.3326270969008,973.3336168949749
1.598999999999935,973.9429069784576,973.9430408000825,973.333167333591,973.334157157052
1.6053999999999342,973.9412211954228,973.9413527949854,973.3337929006043,973.3347817862142
1.6115999999999335,973.9397883971368,973.939915555235,973.3343265947636,973.3353159052938
1.6179999999999328,973.9383694663467,973.9384931632064,973.3348566144124,973.3358458766651
1.6243999999999321,973.9367313738978,973.9368528967098,973.3354703174324,973.3364585757506
1.6307999999999314,973.9353388444463,973.9354557993028,973.3359939065359,973.3369826337606
1.6371999999999307,973.9337460242089,973.9338649952173,973.3365936092882,973.3375790363001
1.64339999999993,973.9323674503894,973.9324791427122,973.3371157550397,973.3381031718875
1.6497999999999293,973.9310136345077,973.9311208754076,973.3376293155594,973.3386171212533
1.6561999999999286,973.9294648984169,973.929574088978,973.3382175075981,973.3392019976981
1.662599999999928,973.9281233493563,973.9282243097117,973.3387300890731,973.3397170268513
1.6687999999999272,973.926807644747,973.9269054098291,973.3392332724025,973.34021995434
1.6751999999999265,973.9253012160518,973.9254008686754,973.3398101089784,973.340793462279
1.6815999999999258,973.9239961531389,973.9240877915835,973.340312775754,973.3412984588546
1.6879999999999251,973.9227160733072,973.9228045559563,973.3408062159043,973.341791604247
1.6943999999999244,973.92123758924,973.9213240737457,973.3413774824612,973.3423616500161
1.7005999999999237,973.9199802362808,973.920062782869,973.341864757655,973.3428489982288
1.706999999999923,973.9187343720421,973.9188138413783,973.3423485985986,973.3433324839312
1.7133999999999223,973.9172952289164,973.9173727471732,973.3429087382505,973.3438913506897
1.7197999999999216,973.9160711072059,973.9161445765133,973.3433865514276,973.3443692829702
1.726199999999921,973.9146700944812,973.9147453039202,973.3439337470402,973.3449131254379
1.7323999999999202,973.9134568313619,973.9135256061626,973.3444101035993,973.3453909865767
1.7387999999999195,973.9122647099666,973.9123295380663,973.3448785729173,973.3458595083175
1.7451999999999188,973.9109001554459,973.9109666751997,973.3454150606494,973.3463926373158
1.7515999999999181,973.9097174763624,973.9097767175596,973.3458825251246,973.3468620274584
1.7579999999999174,973.9085569481601,973.9086133138529,973.3463413815647,973.3473203789158
1.7641999999999167,973.9072274424118,973.9072854905141,973.3468673491368,973.3478429619117
1.770599999999916,973.9060749983339,973.9061259522997,973.3473256449719,973.3483030817016
1.7769999999999153,973.9049440124984,973.904992162792,973.3477754995952,973.348752380035
1.7833999999999146,973.9036369889185,973.9036833573547,973.3482962714086,973.3492717094507
1.789799999999914,973.9025247558171,973.9025674380741,973.3487404851088,973.3497158095281
1.7959999999999132,973.9014222471264,973.9014623870734,973.3491814731502,973.3501560875078
1.8023999999999125,973.900147904362,973.900186307031,973.3496920240473,973.3506651556734
1.8087999999999118,973.8990633548514,973.8990981634072,973.3501275198769,973.3511004806367
1.815199999999911,973.8978213879287,973.897857734881,973.3506262442623,973.3515958398361
1.8213999999999104,973.8967452689594,973.8967759054186,973.3510603904531,973.3520310757431
1.8277999999999097,973.8956873547614,973.8957144865715,973.3514873457962,973.3524578053739
1.834199999999909,973.8944757487744,973.8945043833971,973.351976294665,973.352943390682
1.8405999999999083,973.8934250653118,973.8934472345874,973.3524023318423,973.3533709051814
1.8469999999999076,973.8923935315448,973.8924131467126,973.3528205315964,973.3537883790219
1.853199999999907,973.8912111557446,973.8912322724844,973.3532999089442,973.3542643757578
1.8595999999999062,973.8901856999901,973.8902005092386,973.3537176136314,973.3546834710387
1.8659999999999055,973.8891788273788,973.8891911462911,973.3541276408495,973.3550927312507
1.8723999999999048,973.888014607349,973.8880253474049,973.3546023271182,973.3555658049447
1.878799999999904,973.8870233643851,973.8870308275947,973.3550072484686,973.3559703646794
1.8849999999999034,973.8860403018346,973.8860455073666,973.3554092507586,973.3563714657935
1.8913999999999027,973.8849034158145,973.8849070838098,973.3558746959416,973.3568352678797
1.897799999999902,973.8839353386306,973.8839358102446,973.3562717431076,973.3572319068198
1.9041999999999013,973.8828261603389,973.8828280218678,973.3567264753391,973.3576832917253
